"condition","sample","ROI.label","Mutual.information.Hoechst.vs.GFP","Pearson.correlation.coefficient.Hoechst.vs.GFP","puncta.mol.fraction.GFP","puncta.vol.fraction.GFP","mean.intensity.per.cell.GFP","light.phase.intensity.GFP","puncta.dense.phase.intensity.GFP","protein.conc.per.cell.GFP","puncta.number.per.nuclear.vol.GFP","light.phase.conc.GFP","avg.puncta.vol.GFP","puncta.dense.phase.conc.GFP","Kp.GFP","DeltaGtr.GFP"
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",21,0.0520848649059235,0.0937893865747877,NA,0,104.601253033296,104.601253033296,NA,2.09202506066592,0,2.09202506066592,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",22,0.0462761546991945,0.0490601589510277,NA,0,24.061596318302,24.061596318302,NA,0.48123192636604,0,0.48123192636604,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",23,0.135795884244932,-0.106330498948447,NA,0,209.374394989086,209.374394989086,NA,4.18748789978172,0,4.18748789978172,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",24,0.0712505204391789,0.0322233395362672,NA,0,613.660721798237,613.660721798237,NA,12.2732144359647,0,12.2732144359647,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",25,0.0927711216860327,0.0475346377636868,NA,0,114.341762305104,114.341762305104,NA,2.28683524610208,0,2.28683524610208,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",26,0.0222379708185878,0.0415306467663603,NA,0,44.580635061076,44.580635061076,NA,0.89161270122152,0,0.89161270122152,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",27,0.0561733239581148,0.110882332184041,NA,0,117.220480858279,117.220480858279,NA,2.34440961716558,0,2.34440961716558,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",28,0.642107927912139,-0.229245329893547,NA,0,2884.27779750125,2884.27779750125,NA,57.685555950025,0,57.6855559500249,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",29,0.0832897763760369,0.0668246340149704,NA,0,129.805516805068,129.805516805068,NA,2.59611033610136,0,2.59611033610137,0,NA,NA,NA
"GFPempty","08102021_GFPempty_-_Position_10_XY1628607869.tif",30,0.0814311885793177,-0.0686333031152714,NA,0,180.454182435441,180.454182435441,NA,3.60908364870882,0,3.60908364870882,0,NA,NA,NA
